name	description	pvalue
Hs~Ref:NM_003157.1~CAT:PV4315	NIMA (never in mitosis gene a)-related kinase 4 (NEK4)	0.7388662451925452
Hs~MGC:BC009680.1~uORF:IOH9934	Transaldolase	0.7390041617407936
Hs~Ref:NM_181689.1~uORF:IOH41368	Neuronatin	0.7394840103912002
Hs~Ref:NM_005566.1~uORF:IOH3797	lactate dehydrogenase A (LDHA)	0.7395187167066478
Hs~Ref:NM_022788.2~uORF:IOH12543	purinergic receptor P2Y, G-protein coupled, 12 (P2RY12), transcript variant 1	0.7399814894316339
Hs~Ref:NM_016074.1~uORF:IOH39867	bolA homolog 1 (E. coli) (BOLA1)	0.7400144925048613
Hs~MGC:BC096113.3~uORF:IOH63206	Parvalbumin alpha	0.7400888416021487
Hs~Ref:NM_153344.1~uORF:IOH40885	chromosome 6 open reading frame 141 (C6orf141)	0.7402654877909545
Hs~Ref:NM_001007545.1~uORF:IOH40706	HEAT repeat containing 1 (HEATR1)	0.7405030596332471
Hs~Ref:NM_006399.2~uORF:IOH21626	basic leucine zipper transcription factor, ATF-like (BATF)	0.7405577996743327
Hs~MGC:BC012887.1~uORF:IOH25768	Nucleolar and spindle-associated protein 1	0.7408139335072279
Hs~Ref:NM_020679.1~uORF:IOH21880	MIF4G domain containing (MIF4GD)	0.7411185301917138
Hs~Ref:NM_052875.2~uORF:IOH14292	Vacuolar protein sorting-associated protein 26B	0.7411520111785985
Hs~Ref:NM_018983.2~uORF:IOH3041	nucleolar protein family A, member 1 (H/ACA small nucleolar RNPs) (NOLA1), transcript variant 1	0.7411549003604567
Hs~MGC:BC020596.1~uORF:IOH12740	cytochrome P450, family 2, subfamily C, polypeptide 8 (CYP2C8)	0.7412741335162704
Hs~Ref:NM_016369.3~uORF:IOH41005	claudin 18 (CLDN18), transcript variant 1	0.7413302180967412
Hs~Ref:NM_006752.4~uORF:IOH26279	surfeit 5 (SURF5), transcript variant a	0.7414611553181464
Hs~Ref:NM_006142.1~uORF:IOH2986	stratifin (SFN)	0.7414623263176652
Hs~Ref:NM_021130.1~uORF:IOH4329	peptidylprolyl isomerase A (cyclophilin A) (PPIA)	0.7414694042472915
Hs~Ref:NM_002802.1~uORF:IOH3591	proteasome (prosome, macropain) 26S subunit, ATPase, 1 (PSMC1)	0.7415098755056959
Hs~Ref:NM_173623.1~uORF:IOH27653	tubulin tyrosine ligase-like family, member 6 (TTLL6)	0.7416166675865095
Hs~Ref:XM_293886.3~uORF:IOH41635	Ubiquitin carboxyl-terminal hydrolase 7	0.741693489260963
Hs~MGC:BC067219.1~uORF:IOH40730	statherin (STATH)	0.741774723198149
Hs~Ref:NM_001537.1~uORF:IOH6103	heat shock factor binding protein 1 (HSBP1)	0.7428044391066073
Hs~MGC:BC041590.1~uORF:IOH28013	bromodomain containing 9 (BRD9)	0.7428547390321456
Hs~MGC:BC066316.1~uORF:IOH40103	60S ribosomal protein L26	0.7431389156207016
Hs~Ref:NM_133635.3~uORF:IOH39914	protein O-fucosyltransferase 2 (POFUT2), transcript variant 3	0.7431410800588973
Hs~MGC:BC050614.1~uORF:IOH27013	RNA methyltransferase-like protein 1	0.743255886554869
Hs~Ref:NM_006007.1~uORF:IOH14289	zinc finger, AN1-type domain 5 (ZFAND5), transcript variant c	0.7433478839451682
Hs~MGC:BC004902.1~uORF:IOH5223	Uncharacterized protein KIAA0947	0.7436024241284347
Hs~Ref:NM_033118.2~CAT:PV3757	myosin light chain kinase 2, skeletal muscle (MYLK2)	0.7438338998856514
Hs~Ref:NM_019592.5~uORF:IOH42829	ring finger protein 20 (RNF20)	0.7445498038568266
Hs~MGC:BC060886.1~uORF:IOH29219	myosin IXA (MYO9A)	0.7447621682557224
Hs~Ref:NM_003250.2~uORF:IOH5349	Thyroid hormone receptor alpha	0.744939276070608
Hs~Ref:NM_018973.3~uORF:IOH58681	Dolichol-phosphate mannosyltransferase subunit 3	0.7450048697111809
Hs~MGC:BC017299.1~uORF:IOH14780	tripartite motif-containing 47 (TRIM47)	0.7450990980555485
Hs~Ref:NM_197973.2~uORF:IOH42306	asparagine-linked glycosylation 2 homolog (yeast, alpha-1,3-mannosyltransferase) (ALG2), transcript variant 2	0.7451314686264785
Hs~Ref:NM_022156.3~uORF:IOH39856	dihydrouridine synthase 1-like (S. cerevisiae) (DUS1L)	0.7453541837272368
Hs~Ref:NM_002070.1~uORF:IOH14604	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2 (GNAI2)	0.7457535557357411
Hs~Ref:NM_005185.1~uORF:IOH22362	calmodulin-like 3 (CALML3)	0.7458238701204973
Hs~Ref:NM_014049.3~uORF:IOH6788	acyl-Coenzyme A dehydrogenase family, member 9 (ACAD9)	0.7458335366801736
Hs~Ref:NM_000483.2~uORF:IOH1565	Apolipoprotein C-II	0.7459020633930887
Hs~Ref:NM_000476.1~uORF:IOH53853	Adenylate kinase isoenzyme 1	0.7459035057328247
Hs~MGC:BC000742.2~uORF:IOH46095	glutathione peroxidase 1 (GPX1)	0.7462024529867984
Hs~Ref:NM_005620.1~uORF:IOH4079	S100 calcium binding protein A11 (S100A11)	0.7462277094702128
Hs~Ref:NM_020456.1~uORF:IOH59677	Chronic lymphocytic leukemia deletion region gene 6 protein	0.7463394751783072
Hs~MGC:NM_181703.1~uORF:IOH13936	gap junction protein, alpha 5, 40kDa (GJA5), transcript variant B	0.7466022305257755
Hs~Ref:NM_005127.2~uORF:IOH54638	C-type lectin domain family 2 member B	0.7466488189158578
Hs~Ref:NM_178539.3~uORF:IOH42328	Protein FAM19A2	0.7467517954117069
Hs~MGC:BC017355.1~uORF:IOH14046	karyopherin alpha 3 (importin alpha 4) (KPNA3)	0.7470790265340307
Hs~Ref:NM_018679.2~uORF:IOH26898	t-complex 11 (mouse) (TCP11), transcript variant 2	0.7471004609229127
Hs~MGC:BC002559.1~uORF:IOH4053	YTH domain family, member 2 (YTHDF2)	0.7472137238608563
Hs~Ref:NM_005272.2~uORF:IOH4363	guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2 (GNAT2)	0.7472544771912016
Hs~Ref:NM_001832.2~uORF:IOH7303	colipase, pancreatic (CLPS)	0.747413078975574
Hs~Ref:NM_006769.2~uORF:IOH4472	LIM domain only 4 (LMO4)	0.7474143876573982
Hs~MGC:NM_178126.2~uORF:IOH26767	family with sequence similarity 134, member C (FAM134C)	0.7474618498911205
Hs~Ref:NM_025219.1~uORF:IOH28943	DnaJ (Hsp40) homolog, subfamily C, member 5 (DNAJC5)	0.7476201483980089
Hs~Ref:NM_006802.1~uORF:IOH3503	splicing factor 3a, subunit 3, 60kDa (SF3A3)	0.7477464649685163
Hs~Ref:NM_004846.1~uORF:IOH6102	eukaryotic translation initiation factor 4E family member 2 (EIF4E2)	0.7478121647515217
Hs~MGC:BC047316.1~uORF:IOH62412	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia) (OPA3), transcript variant 1, mRNA.	0.7479059051643133
Hs~MGC:BC037778.1~uORF:IOH62207	Valacyclovir hydrolase	0.7481681407145298
Hs~MGC:BC096097.2~uORF:IOH63199	Histidine ammonia-lyase	0.7481698553550431
Hs~MGC:BC057767.1~uORF:IOH29267	chromosome 20 open reading frame 132 (C20orf132)	0.7482470210976805
Hs~Ref:NM_001008756.1~uORF:IOH45529	germinal center expressed transcript 2 (GCET2), transcript variant 2	0.7483835719762135
Hs~Ref:NM_001803.1~uORF:IOH4221	CD52 molecule (CD52)	0.7489259786851095
Hs~Ref:NM_178169.2~uORF:IOH43677	Ras association (RalGDS/AF-6) domain family 3 (RASSF3)	0.7493881061968029
Hs~MGC:BC002950.1~uORF:IOH46164	chromosome 18 open reading frame 8 (C18orf8)	0.7493969498561509
Hs~Ref:NM_016542.2~uORF:IOH39650	serine/threonine protein kinase MST4 (MST4), transcript variant 1	0.7494052959665419
Hs~MGC:BC007646.1~uORF:IOH7001	exonuclease NEF-sp (LOC81691)	0.7499113318495942
Hs~Ref:NM_032321.1~uORF:IOH6608	hypothetical protein MGC13057 (MGC13057), transcript variant 4	0.7499784410989342
Hs~Ref:NM_003338.2~uORF:IOH7482	ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast) (UBE2D1)	0.7499999418937953
Hs~Ref:NM_004664.2~uORF:IOH42498	lin-7 homolog A (C. elegans) (LIN7A)	0.7501616439090606
Hs~MGC:BC022297.1~uORF:IOH12908	Diacylglycerol kinase epsilon	0.7502819658299866
Hs~MGC:BC001371.2~uORF:IOH3977	ER degradation enhancer, mannosidase alpha-like 2 (EDEM2)	0.7503277998660488
Hs~Ref:NM_018107.2~uORF:IOH4028	RNA binding motif protein 23 (RBM23), transcript variant 2	0.7503546458922636
Hs~MGC:NM_152267.2~uORF:IOH14506	ring finger protein 185 (RNF185)	0.7506536738324061
Hs~Ref:XM_372239.3~uORF:IOH44466	Protein ripply1	0.7507180395668329
Hs~Ref:NM_001692.2~uORF:IOH39878	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1 (Renal tubular acidosis with deafness) (ATP6V1B1)	0.7508313998098225
Hs~Ref:NM_004146.3~uORF:IOH4112	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa (NDUFB7), nuclear gene encoding mitochondrial protein	0.7514099050335912
Hs~MGC:BC020517.1~uORF:IOH10694	sideroflexin 1 (SFXN1)	0.7515224169573
Hs~MGC:BC070058.1~uORF:IOH61671	Quinone oxidoreductase	0.7515509358477444
Hs~MGC:BC017262.1~uORF:IOH13986	chromosome 1 open reading frame 2 (C1orf2)	0.751588224199347
Hs~MGC:BC004292.1~uORF:IOH22899	PHD finger protein 15 (PHF15)	0.7519946336983375
Hs~Ref:NM_005044.1~N/A	protein kinase, X-linked (PRKX)	0.7521003217241939
Hs~MGC:BC039014.1~uORF:IOH26125	RNA polymerase II associated protein 2 (RPAP2)	0.752251140125445
Hs~MGC:BC040053.1~uORF:IOH26397	methionine sulfoxide reductase B3 (MSRB3)	0.7523482608898381
Hs~MGC:BC012397.1~uORF:IOH10484	protein phosphatase 1, regulatory (inhibitor) subunit 7 (PPP1R7)	0.7529014892580921
Hs~Ref:NM_178154.1~uORF:IOH44218	fucosyltransferase 8 (alpha (1,6) fucosyltransferase) (FUT8), transcript variant 2	0.7529358370897898
Hs~MGC:BC036098.1~uORF:IOH27221	neurocalcin delta (NCALD)	0.7529533164476158
Hs~Ref:NM_004691.3~uORF:IOH57018	V-type proton ATPase subunit d 1	0.7529887552838347
Hs~MGC:BC037547.1~uORF:IOH27538	cell division cycle 20 homolog B (S. cerevisiae) (CDC20B)	0.7530253453344006
Hs~MGC:BC000758.1~uORF:IOH3735	Coiled-coil domain-containing protein 28A	0.7530289098062376
Hs~MGC:BC068068.1~uORF:IOH63001	Galectin-3	0.7530444874154931
Hs~Ref:NM_198243.1~uORF:IOH42495	ankyrin repeat and SOCS box-containing 7 (ASB7), transcript variant 2	0.7533643265042346
Hs~MGC:NM_177554.1~uORF:IOH13715	acid phosphatase 1, soluble (ACP1), transcript variant 1	0.7533825874512909
Hs~MGC:BC031262.1~uORF:IOH21607	catenin (cadherin-associated protein), alpha 1, 102kDa (CTNNA1)	0.7535115385045661
Hs~Ref:NM_013411.3~uORF:IOH59040	Adenylate kinase isoenzyme 2, mitochondrial	0.7535574821508346
Hs~Ref:NM_002431.1~uORF:IOH3100	menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis) (MNAT1)	0.7537640912954204
Hs~Ref:NM_018111.1~uORF:IOH57283	Putative uncharacterized protein FLJ10490	0.7539334671746667
Hs~MGC:BC025276.1~uORF:IOH14043	U3 small nucleolar RNA-associated protein 18 homolog	0.7542690733931408
Hs~MGC:BC010089.1~uORF:IOH27833	acetylserotonin O-methyltransferase-like (ASMTL)	0.7542762914638181
Hs~MGC:BC026241.1~uORF:IOH12763	ubiquitin protein ligase E3C (UBE3C)	0.7546217806343657
Hs~MGC:BC018441.1~uORF:IOH10768	chromosome 19 open reading frame 25 (C19orf25)	0.7547874372689446
Hs~MGC:BC011393.1~uORF:IOH9774	chimerin (chimaerin) 1 (CHN1)	0.754795820565565
Hs~Ref:NM_000805.2~uORF:IOH40360	gastrin (GAST)	0.7550545174977608
Hs~MGC:BC009699.2~uORF:IOH9878	metallothionein 1E (MT1E)	0.7554123191816198
Hs~Ref:NM_002591.2~uORF:IOH12383	phosphoenolpyruvate carboxykinase 1 (soluble) (PCK1)	0.7554629914962215
Hs~MGC:BC100813.1~uORF:IOH63506	Putative T-complex protein 1 subunit theta-like 2	0.7556285795149946
Hs~Ref:NM_012416.2~uORF:IOH43766	RAN binding protein 6 (RANBP6)	0.755949716275354
Hs~Ref:NM_181837.1~uORF:IOH38202	origin recognition complex, subunit 3-like (yeast) (ORC3L), transcript variant 1	0.756011839300226
Hs~Ref:NM_001883.2~uORF:IOH29569	corticotropin releasing hormone receptor 2 (CRHR2)	0.7561559665348867
Hs~MGC:BC047664.1~uORF:IOH28841	ectonucleoside triphosphate diphosphohydrolase 1 (ENTPD1)	0.7561961388683968
Hs~MGC:BC018624.1~uORF:IOH14128	prickle homolog 4 (Drosophila) (C6orf49)	0.7564253058877907
Hs~MGC:BC028396.1~uORF:IOH26867	Polyhomeotic-like protein 2	0.7567333408822761
Hs~Ref:NM_022823.1~uORF:IOH21980	fibronectin type III domain containing 4 (FNDC4)	0.7568561982421963
Hs~MGC:BC014394.1~uORF:IOH22936	A.T hook DNA-binding motif-containing protein 1	0.7570852926742124
Hs~Ref:NM_004103.2~CAT:PV4567	Protein tyrosine kinase 2 beta	0.7572929238355942
Hs~MGC:BC062625.1~uORF:IOH39875	solute carrier family 39 (zinc transporter), member 4 (SLC39A4)	0.7574617559942489
Hs~Ref:NM_006439.3~uORF:IOH12221	Protein mab-21-like 2	0.7575819592533921
Hs~Ref:NM_014445.2~uORF:IOH41298	stress-associated endoplasmic reticulum protein 1 (SERP1)	0.7577288984371503
Hs~MGC:BC015219.1~uORF:IOH21424	RanBP-type and C3HC4-type zinc finger-containing protein 1	0.7577555315731999
Hs~Ref:NM_134442.2~uORF:IOH9797	cAMP responsive element binding protein 1 (CREB1), transcript variant B	0.7579304912454811
Hs~MGC:BC067819.1~uORF:IOH40128	transmembrane protein 29 (TMEM29)	0.7581788160800278
Hs~MGC:BC009393.2~uORF:IOH12944	HIV-1 Rev binding protein-like (HRBL)	0.7582946718683676
Hs~MGC:BC018928.1~uORF:IOH12116	SEC24 related gene family, member C (S. cerevisiae) (SEC24C)	0.7583345228302076
Hs~Ref:NM_007333.1~uORF:IOH43048	NKG2-E type II integral membrane protein	0.7584298855816438
Hs~Ref:NM_004179.1~uORF:IOH35768	tryptophan hydroxylase 1 (tryptophan 5-monooxygenase) (TPH1)	0.758741321412879
Hs~MGC:BC029032.1~uORF:IOH22628	arachidonate 15-lipoxygenase (ALOX15)	0.7590029562092904
Hs~MGC:BC007347.2~uORF:IOH5863	chromodomain helicase DNA binding protein 2 (CHD2)	0.7591005020218409
Hs~Ref:NM_014214.1~uORF:IOH13690	inositol(myo)-1(or 4)-monophosphatase 2 (IMPA2)	0.7592863507252633
Hs~MGC:BC066917.1~uORF:IOH61482	Ubiquitin-conjugating enzyme E2 D3	0.7592889884683638
Hs~Ref:NM_018184.1~uORF:IOH11083	ADP-ribosylation factor-like 8B (ARL8B)	0.759321198175837
Hs~Ref:NM_005622.3~uORF:IOH42133	acyl-CoA synthetase medium-chain family member 3 (ACSM3), transcript variant 1	0.7593289115080817
Hs~Ref:NM_145315.2~uORF:IOH39795	lactation elevated 1 (LACE1)	0.7593792824754956
Hs~MGC:BC064612.1~uORF:IOH39905	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6 (MLLT6)	0.7595745386730851
Hs~Ref:NM_015246.1~uORF:IOH26658	mahogunin, ring finger 1 (MGRN1)	0.7596005988626297
Hs~Ref:NM_181555.1~uORF:IOH45913	CKLF-like MARVEL transmembrane domain containing 3 (CMTM3), transcript variant 4	0.7597436002985114
Hs~Ref:NM_144980.1~uORF:IOH12741	chromosome 6 open reading frame 118 (C6orf118)	0.7601312706615868
Hs~Ref:NM_017433.1~N/A	Myosin IIIA	0.7601755696501642
Hs~Ref:XM_936115.1~uORF:IOH3340	HLA class II histocompatibility antigen, DQ(3) alpha chain	0.7604414856487267
Hs~Ref:NM_002198.1~uORF:IOH2022	interferon regulatory factor 1 (IRF1)	0.7604471882147034
Hs~MGC:BC040521.1~uORF:IOH27477	testis expressed 2 (TEX2)	0.7604562154997374
Hs~Ref:NM_001031.4~uORF:IOH58930	40S ribosomal protein S28	0.7608964434368286
Hs~Ref:NM_004214.3~uORF:IOH2103	fibroblast growth factor (acidic) intracellular binding protein (FIBP), transcript variant 2	0.7609144010587237
Hs~MGC:BC014218.2~uORF:IOH12802	THAP domain-containing protein 3	0.7609818517435505
Hs~MGC:BC005043.1~uORF:IOH6656	hypothetical protein MGC31957 (MGC31957)	0.7610485379733262
Hs~MGC:BC010498.1~uORF:IOH10180	paxillin (PXN)	0.76106026693934
Hs~Ref:NM_016485.3~uORF:IOH7511	Vps20-associated 1 homolog (S. cerevisiae) (VTA1)	0.761471014860587
Hs~Ref:NM_005672.3~uORF:IOH57253	Prostate stem cell antigen	0.7615455375906156
Hs~MGC:BC062459.1~uORF:IOH40000	butyrophilin-like 9 (BTNL9)	0.7615554598661587
Hs~Ref:NM_005084.2~uORF:IOH25919	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) (PLA2G7)	0.7615606808155235
Hs~MGC:BC015732.1~uORF:IOH13370	histidine triad nucleotide binding protein 3 (HINT3)	0.7622122505349458
Hs~Ref:XM_171154.3~uORF:IOH43663	Myelin protein zero-like protein 1	0.7622553514693218
Hs~Ref:NM_005034.2~uORF:IOH10479	polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa (POLR2K)	0.7622715839837201
Hs~MGC:BC014131.1~uORF:IOH12938	RNA pseudouridylate synthase domain containing 4 (RPUSD4)	0.7623536771099545
Hs~MGC:BC012609.1~uORF:IOH12212	serpin peptidase inhibitor, clade B (ovalbumin), member 2 (SERPINB2)	0.7627523139070038
Hs~MGC:BC025703.1~uORF:IOH11991	CD247 molecule (CD247)	0.7627952980101844
Hs~Ref:NM_005040.1~uORF:IOH13548	prolylcarboxypeptidase (angiotensinase C) (PRCP), transcript variant 1	0.7628471928779776
Hs~MGC:BC017716.1~uORF:IOH11983	secreted and transmembrane 1 (SECTM1)	0.7629758662680243
Hs~MGC:BC015877.1~uORF:IOH13013	cadherin 19, type 2 (CDH19)	0.7630201147469612
Hs~MGC:BC021263.1~uORF:IOH14642	RAB24, member RAS oncogene family (RAB24)	0.7632076452537702
Hs~MGC:BC020835.1~uORF:IOH13388	transmembrane protein 68 (TMEM68)	0.7635149187266065
Hs~MGC:BC021992.1~uORF:IOH13921	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor) (PRKRIR)	0.7635313559049431
Hs~MGC:BC028083.1~uORF:IOH11382	T cell receptor beta variable 5-4 (TRBV5-4)	0.763712100555025
Hs~Ref:NM_138458.1~uORF:IOH39984	WD repeat domain 92 (WDR92)	0.7637922452615283
Hs~Ref:NM_022333.1~uORF:IOH43130	TIA1 cytotoxic granule-associated RNA binding protein-like 1 (TIAL1), transcript variant 2	0.7642877094562333
Hs~MGC:BC022534.1~uORF:IOH10832	Uncharacterized protein C4orf32	0.7644175303954726
Hs~Ref:NM_080838.1~uORF:IOH42456	WNT1-inducible-signaling pathway protein 1	0.7646401909155554
Hs~MGC:BC034784.1~uORF:IOH22773	zinc finger, MYND domain containing 11 (ZMYND11)	0.7649941962560405
Hs~MGC:BC104468.1~uORF:IOH63630	Outer dense fiber protein 3-like protein 2	0.7651153670361427
Hs~MGC:BC057792.1~uORF:IOH29128	carbonic anhydrase IV (CA4)	0.7651460255645515
Hs~Ref:NM_004051.1~uORF:IOH5792	3-hydroxybutyrate dehydrogenase, type 1 (BDH1), nuclear gene encoding mitochondrial protein, transcript variant 1	0.7651965708071347
Hs~Ref:NM_024736.2~uORF:IOH7017	gasdermin domain containing 1 (GSDMDC1)	0.7654681228170283
Hs~Ref:NM_000151.1~uORF:IOH39425	glucose-6-phosphatase, catalytic subunit (G6PC)	0.7656191563710378
Hs~MGC:BC015752.1~uORF:IOH12141	interferon regulatory factor 4 (IRF4)	0.7657680243013936
Hs~MGC:BC017376.2~uORF:IOH12616	RING finger protein 31	0.7657939085935226
Hs~MGC:BC025392.1~uORF:IOH10724	WD repeat domain 16 (WDR16)	0.7658560569906585
Hs~MGC:BC022465.1~uORF:IOH11206	Lipid phosphate phosphatase-related protein type 1	0.7659287530511248
Hs~Ref:NM_032643.3~uORF:IOH3821	interferon regulatory factor 5 (IRF5), transcript variant 2	0.7659708781663297
Hs~Ref:NM_004954.2~N/A	Serine/threonine-protein kinase MARK2	0.7659993597321256
Hs~Ref:NM_198560.1~uORF:IOH59787	Lipoma HMGIC fusion partner-like 4 protein	0.7661199424714346
Hs~MGC:NM_178858.3~uORF:IOH13450	sideroflexin 2 (SFXN2)	0.7666114141303216
Hs~MGC:BC000112.1~uORF:IOH4632	retinol dehydrogenase 11 (all-trans/9-cis/11-cis) (RDH11)	0.7666227034184755
Hs~Ref:NM_032306.2~uORF:IOH5568	alkB, alkylation repair homolog 7 (E. coli) (ALKBH7)	0.7670261714701646
Hs~Ref:NM_032352.1~uORF:IOH6326	Breast cancer metastasis-suppressor 1-like protein	0.7670696635446894
Hs~MGC:BC013119.1~uORF:IOH10459	signal-induced proliferation-associated 1 like 2 (SIPA1L2)	0.7671318328348531
Hs~MGC:BC057811.1~uORF:IOH29291	tubulin, alpha 3e (TUBA3E)	0.7672617647598793
Hs~MGC:BC016057.1~uORF:IOH12761	Usher syndrome 1C (autosomal recessive, severe) (USH1C)	0.7676285485099363
Hs~MGC:BC002832.1~uORF:IOH5425	butyrophilin, subfamily 3, member A2 (BTN3A2)	0.7678335016712483
Hs~Ref:NM_006280.1~uORF:IOH2918	signal sequence receptor, delta (translocon-associated protein delta) (SSR4)	0.7683206295698942
Hs~Ref:NM_001619.2~N/A	adrenergic, beta, receptor kinase 1 (ADRBK1)	0.7683209217023439
Hs~Ref:NM_002946.2~uORF:IOH4896	replication protein A2, 32kDa (RPA2)	0.7683482270242328
Hs~Ref:NM_016616.2~uORF:IOH22105	thioredoxin domain containing 3 (spermatozoa) (TXNDC3)	0.7685401517505437
Hs~Ref:NM_001788.3~uORF:IOH43444	septin 7 (SEPT7), transcript variant 1	0.7685621897037667
Hs~MGC:BC007852.1~N/A	Serine/threonine-protein kinase 25	0.7686183034561
Hs~MGC:BC053667.1~uORF:IOH29009	lectin, galactoside-binding, soluble, 3 (LGALS3)	0.7688022059467541
Hs~Ref:NM_000398.3~uORF:IOH3023	cytochrome b5 reductase 3 (CYB5R3), transcript variant M	0.768898558328625
Hs~Ref:NM_014548.2~uORF:IOH39971	tropomodulin 2 (neuronal) (TMOD2)	0.7689758830611824
Hs~Ref:NM_012459.1~uORF:IOH42518	translocase of inner mitochondrial membrane 8 homolog B (yeast) (TIMM8B)	0.768976888888028
Hs~Ref:NM_016306.2~uORF:IOH4824	DnaJ (Hsp40) homolog, subfamily B, member 11 (DNAJB11)	0.7690699732744619
Hs~Ref:NM_016815.2~uORF:IOH41541	glycophorin C (Gerbich blood group) (GYPC), transcript variant 2	0.7691194896700523
Hs~Ref:NM_018571.4~N/A	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 (ALS2CR2)	0.7691560067367618
Hs~Ref:NM_005233.3~CAT:PV3359	Ephrin receptor A3 (EPHA3), transcript variant 1	0.769246884593357
Hs~MGC:BC009825.2~uORF:IOH14857	Dehydrogenase/reductase SDR family member 12	0.7693148428296854
Hs~Ref:NM_207365.1~uORF:IOH40762	Arylacetamide deacetylase-like 2	0.7695608302456473
Hs~MGC:BC000974.2~uORF:IOH3026	WDR45-like (WDR45L)	0.7696049581515073
Hs~Ref:NM_134268.3~uORF:IOH54738	Cytoglobin	0.7698351385258208
Hs~MGC:BC028348.2~uORF:IOH46079	growth factor, augmenter of liver regeneration (ERV1 homolog, S. cerevisiae) (GFER)	0.7698574077832474
Hs~Ref:NM_006184.2~uORF:IOH3531	nucleobindin 1 (NUCB1)	0.7699689762367992
Hs~Ref:NM_004632.2~uORF:IOH3569	death associated protein 3 (DAP3), nuclear gene encoding mitochondrial protein, transcript variant 2	0.7700129717629158
Hs~MGC:BC020885.1~uORF:IOH14357	Uncharacterized protein C12orf65	0.770092851362319
Hs~Ref:NM_015679.1~uORF:IOH4013	TruB pseudouridine (psi) synthase homolog 2 (E. coli) (TRUB2)	0.7702809399489063
Hs~MGC:BC090049.1~uORF:IOH62587	Mesoderm-specific transcript homolog protein	0.7702908612510289
Hs~MGC:BC036099.1~uORF:IOH27225	aryl-hydrocarbon receptor nuclear translocator 2 (ARNT2)	0.7703505136122402
Hs~MGC:BC067085.1~uORF:IOH57304	Huntingtin-interacting protein 1-related protein	0.7704335282800392
Hs~Ref:NM_005431.1~uORF:IOH57264	DNA repair protein XRCC2	0.7710938089788495
Hs~MGC:NM_020531.2~uORF:IOH5450	chromosome 20 open reading frame 3 (C20orf3)	0.7711614565886638
Hs~MGC:BC012445.1~uORF:IOH10448	TraB domain containing (TRABD)	0.7712748594190482
Hs~Ref:NM_144588.2~uORF:IOH22403	Zinc finger FYVE domain-containing protein 27	0.7713951210556252
Hs~MGC:BC018942.1~uORF:IOH12834	Rho GTPase-activating protein SYDE1	0.7717810523616189
