id	position	name	GSM2522610	GSM2522611	GSM2522612	GSM2522613	GSM2522618	GSM2522666	GSM2522667	GSM2522668	GSM2522669	GSM2522670	description
B48R02C14	48-14-2	Hs~MGC:NM_033082.1~uORF:IOH7469	6892	1082	1100	-2	906	650	0	83	214	-3	Nuclear protein Hcc-1
B48R02C15	48-15-2	Hs~MGC:BC025276.1~uORF:IOH14043	7863	1226	1356	1498	1010	3116	4468	2844	5397	830	U3 small nucleolar RNA-associated protein 18 homolog
B48R02C16	48-16-2	Hs~MGC:BC025276.1~uORF:IOH14043	7998	1256	1330	1508	1448	2631	4463	2246	5400	204	U3 small nucleolar RNA-associated protein 18 homolog
B48R02C17	48-17-2	Hs~MGC:BC025279.1~uORF:IOH14049	7567	1009	894	1216	561	1364	5597	864	3586	-335	Scaffold attachment factor B2
B48R02C18	48-18-2	Hs~MGC:BC025279.1~uORF:IOH14049	6870	964	855	1164	625	1268	5717	847	3537	1819	Scaffold attachment factor B2
B48R02C19	48-19-2	Hs~MGC:BC031044.1~uORF:IOH22543	1588	761	1124	365	446	231	855	449	1423	3236	DnaJ (Hsp40) homolog, subfamily A, member 4 (DNAJA4)
B48R02C20	48-20-2	Hs~MGC:BC031044.1~uORF:IOH22543	1585	809	1111	370	533	720	840	446	1218	2612	DnaJ (Hsp40) homolog, subfamily A, member 4 (DNAJA4)
B48R02C21	48-21-2	Hs~MGC:BC033842.1~uORF:IOH21761	2627	1157	1670	2630	1102	1580	1992	3844	1019	449	mitochondrial tumor suppressor 1 (MTUS1)
B48R02C22	48-22-2	Hs~MGC:BC033842.1~uORF:IOH21761	2604	1067	1655	2437	864	2576	1923	3556	2283	424	mitochondrial tumor suppressor 1 (MTUS1)
B48R03C01	48-1-3	Hs~MGC:BC029920.1~uORF:IOH22865	1698	3361	1208	2412	2553	1717	1621	4574	1888	1024	Homeobox protein TGIF2LX
B48R03C02	48-2-3	Hs~MGC:BC029920.1~uORF:IOH22865	1677	3275	1218	2195	885	2058	1689	4269	1764	986	Homeobox protein TGIF2LX
B48R03C03	48-3-3	Hs~MGC:BC029541.1~uORF:IOH22564	1455	3817	1096	277	1438	1653	3329	815	1818	373	leucine zipper-EF-hand containing transmembrane protein 2 (LETM2)
B48R03C04	48-4-3	Hs~MGC:BC029541.1~uORF:IOH22564	1404	3728	1081	281	462	1567	3419	751	1738	346	leucine zipper-EF-hand containing transmembrane protein 2 (LETM2)
B48R03C05	48-5-3	Hs~Ref:NM_138707.1~uORF:IOH40983	1066	1974	1306	2213	1959	1624	2035	474	2630	406	B-cell CLL/lymphoma 7B (BCL7B), transcript variant 2
B48R03C06	48-6-3	Hs~Ref:NM_138707.1~uORF:IOH40983	1150	1978	1274	2024	1958	1545	1991	446	3409	396	B-cell CLL/lymphoma 7B (BCL7B), transcript variant 2
B48R03C07	48-7-3	Hs~Ref:NM_207047.1~uORF:IOH44493	1941	2309	1044	1284	3491	2697	12947	1323	4378	524	endosulfine alpha (ENSA), transcript variant 7
B48R03C08	48-8-3	Hs~Ref:NM_207047.1~uORF:IOH44493	1969	2336	1005	1227	3301	2517	10982	1206	4365	474	endosulfine alpha (ENSA), transcript variant 7
B48R03C09	48-9-3	Hs~Ref:NM_002147.2~uORF:IOH40956	718	784	753	593	557	1013	1477	738	850	457	homeobox B5 (HOXB5)
B48R03C10	48-10-3	Hs~Ref:NM_002147.2~uORF:IOH40956	766	645	818	575	582	1062	924	811	941	390	homeobox B5 (HOXB5)
B48R03C11	48-11-3	Hs~Ref:NM_004296.3~uORF:IOH41050	1182	615	1293	620	474	4596	504	349	1347	306	regulator of G-protein signaling 6 (RGS6)
B48R03C12	48-12-3	Hs~Ref:NM_004296.3~uORF:IOH41050	1242	610	1320	631	3454	5610	522	365	1401	307	regulator of G-protein signaling 6 (RGS6)
B48R03C13	48-13-3	Hs~Ref:NM_194271.1~uORF:IOH41584	1097	1314	620	512	602	789	1052	647	861	-4	ring finger protein 34 (RNF34), transcript variant 1
B48R03C14	48-14-3	Hs~Ref:NM_194271.1~uORF:IOH41584	880	1348	623	498	610	1560	1004	841	845	-3	ring finger protein 34 (RNF34), transcript variant 1
B48R03C15	48-15-3	Hs~Ref:NM_018114.4~uORF:IOH45463	859	1433	600	357	409	952	603	1965	264	41	DALR anticodon-binding domain-containing protein 3
B48R03C16	48-16-3	Hs~Ref:NM_018114.4~uORF:IOH45463	875	1386	612	386	419	1051	595	913	299	8	DALR anticodon-binding domain-containing protein 3
B48R03C17	48-17-3	Hs~Ref:NM_003616.2~uORF:IOH44332	1003	1603	475	1591	3491	311	773	1105	96	55	survival of motor neuron protein interacting protein 1 (SIP1), transcript variant alpha
B48R03C18	48-18-3	Hs~Ref:NM_003616.2~uORF:IOH44332	1067	1513	461	1549	175	394	760	504	1239	733	survival of motor neuron protein interacting protein 1 (SIP1), transcript variant alpha
B48R03C19	48-19-3	Hs~Ref:NM_031303.1~uORF:IOH45470	1285	1001	1473	923	593	891	2001	1392	1415	163	katanin p60 subunit A-like 2 (KATNAL2)
B48R03C20	48-20-3	Hs~Ref:NM_031303.1~uORF:IOH45470	1219	1030	1457	965	400	187	2074	1292	1400	30	katanin p60 subunit A-like 2 (KATNAL2)
B48R03C21	48-21-3	Hs~Ref:NM_032809.2~uORF:IOH10281	906	714	1255	513	1126	4602	1420	881	907	286	Protein FAM73B
B48R03C22	48-22-3	Hs~Ref:NM_032809.2~uORF:IOH10281	875	641	1219	469	1125	4938	1454	1124	908	62	Protein FAM73B
B48R04C01	48-1-4	Hs~Ref:NM_080678.1~uORF:IOH10298	771	616	1732	446	1680	2422	1385	917	1519	148	ubiquitin-conjugating enzyme E2F (putative) (UBE2F)
B48R04C02	48-2-4	Hs~Ref:NM_080678.1~uORF:IOH10298	781	564	1745	401	1955	2624	1405	875	1620	134	ubiquitin-conjugating enzyme E2F (putative) (UBE2F)
B48R04C03	48-3-4	Hs~Ref:NM_138800.1~uORF:IOH10304	466	761	606	492	530	685	986	601	889	142	tripartite motif-containing 43 (TRIM43)
B48R04C04	48-4-4	Hs~Ref:NM_138800.1~uORF:IOH10304	535	742	652	479	399	743	956	650	684	25	tripartite motif-containing 43 (TRIM43)
B48R04C05	48-5-4	Hs~MGC:BC016934.1~uORF:IOH10340	557	828	655	383	315	565	617	532	631	315	superoxide dismutase 2, mitochondrial (SOD2)
B48R04C06	48-6-4	Hs~MGC:BC016934.1~uORF:IOH10340	610	825	674	408	314	658	628	545	767	302	superoxide dismutase 2, mitochondrial (SOD2)
B48R04C07	48-7-4	Hs~Ref:NM_001760.2~uORF:IOH14467	896	639	1002	597	552	1032	1668	720	2750	334	cyclin D3 (CCND3)
B48R04C08	48-8-4	Hs~Ref:NM_001760.2~uORF:IOH14467	917	697	1014	597	573	1019	1920	691	2624	316	cyclin D3 (CCND3)
B48R04C09	48-9-4	Hs~Ref:NM_145286.1~uORF:IOH10802	787	605	1716	540	395	1200	2579	621	1739	343	stomatin (EPB72)-like 3 (STOML3)
B48R04C10	48-10-4	Hs~Ref:NM_145286.1~uORF:IOH10802	857	586	1771	579	391	1199	1292	608	1736	391	stomatin (EPB72)-like 3 (STOML3)
B48R04C11	48-11-4	Hs~Ref:NM_001154.2~uORF:IOH5099	558	436	2272	273	371	812	679	287	11905	130	annexin A5 (ANXA5)
B48R04C12	48-12-4	Hs~Ref:NM_001154.2~uORF:IOH5099	547	465	2199	278	279	1135	647	299	11981	155	annexin A5 (ANXA5)
B48R04C13	48-13-4	Hs~MGC:BC028083.1~uORF:IOH11382	793	570	981	394	3291	997	1233	564	1473	124	T cell receptor beta variable 5-4 (TRBV5-4)
B48R04C14	48-14-4	Hs~MGC:BC028083.1~uORF:IOH11382	1092	554	930	366	1129	873	1229	696	1627	10	T cell receptor beta variable 5-4 (TRBV5-4)
B48R04C15	48-15-4	Hs~Ref:NM_005135.1~uORF:IOH38670	2720	1196	988	595	566	820	1087	2705	1246	113	Solute carrier family 12 member 6
B48R04C16	48-16-4	Hs~Ref:NM_005135.1~uORF:IOH38670	2629	1370	999	596	959	904	1111	2581	862	75	Solute carrier family 12 member 6
B48R04C17	48-17-4	Hs~Ref:NM_007360.1~uORF:IOH26288	6990	2699	1651	552	1740	647	1430	404	560	78	killer cell lectin-like receptor subfamily K, member 1 (KLRK1)
B48R04C18	48-18-4	Hs~Ref:NM_007360.1~uORF:IOH26288	7185	2685	1750	580	3183	441	1290	1151	112	97	killer cell lectin-like receptor subfamily K, member 1 (KLRK1)
B48R04C19	48-19-4	Hs~Ref:NM_031305.1~uORF:IOH38124	11731	4408	2591	3904	1543	9118	4080	6250	3056	349	Rho GTPase activating protein 24 (ARHGAP24), transcript variant 2
B48R04C20	48-20-4	Hs~Ref:NM_031305.1~uORF:IOH38124	10109	4488	2465	3934	1831	9413	4326	5626	2794	331	Rho GTPase activating protein 24 (ARHGAP24), transcript variant 2
B48R04C21	48-21-4	Hs~Ref:NM_000411.4~uORF:IOH29186	2077	3541	1781	23046	1253	575	3095	2514	1879	786	holocarboxylase synthetase (biotin-(proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)) ligase) (HLCS)
B48R04C22	48-22-4	Hs~Ref:NM_000411.4~uORF:IOH29186	2270	3519	1759	22361	1314	723	2948	2595	1802	803	holocarboxylase synthetase (biotin-(proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)) ligase) (HLCS)
B48R05C01	48-1-5	Hs~Ref:NM_016073.2~uORF:IOH10649	5337	2464	5402	1890	2862	1811	13710	1803	3376	1018	hepatoma-derived growth factor, related protein 3 (HDGFRP3)
B48R05C02	48-2-5	Hs~Ref:NM_016073.2~uORF:IOH10649	5397	2429	5695	1864	3706	1721	14083	1762	3480	1050	hepatoma-derived growth factor, related protein 3 (HDGFRP3)
B48R05C03	48-3-5	Hs~Ref:NM_021639.2~uORF:IOH10045	12472	4892	7489	11171	7381	36227	9713	7960	8510	3064	GC-rich promoter binding protein 1-like 1 (GPBP1L1)
B48R05C04	48-4-5	Hs~Ref:NM_021639.2~uORF:IOH10045	10585	4883	7463	9789	6217	33834	9600	7625	8309	2913	GC-rich promoter binding protein 1-like 1 (GPBP1L1)
B48R05C05	48-5-5	Hs~Ref:NM_031299.2~uORF:IOH4043	1287	837	2197	7651	672	5400	2532	1651	1329	332	cell division cycle associated 3 (CDCA3)
B48R05C06	48-6-5	Hs~Ref:NM_031299.2~uORF:IOH4043	1334	764	2117	7290	693	5222	2458	1531	1666	331	cell division cycle associated 3 (CDCA3)
B48R05C07	48-7-5	Hs~MGC:BC003512.1~uORF:IOH5479	1086	719	896	534	478	746	1080	712	1528	343	mesothelin (MSLN)
B48R05C08	48-8-5	Hs~MGC:BC003512.1~uORF:IOH5479	865	766	912	579	463	706	1070	649	1523	323	mesothelin (MSLN)
B48R05C09	48-9-5	Hs~Ref:NM_003384.1~N/A	1041	881	1316	653	555	1071	1636	706	1248	393	vaccinia related kinase 1 (VRK1)
B48R05C10	48-10-5	Hs~Ref:NM_003384.1~N/A	1083	822	1304	617	576	1095	1697	689	1248	372	vaccinia related kinase 1 (VRK1)
B48R05C11	48-11-5	Hs~Ref:NM_013257.2~N/A	1202	780	1112	541	540	913	1336	619	1171	408	Serine/threonine-protein kinase Sgk3
B48R05C12	48-12-5	Hs~Ref:NM_013257.2~N/A	1223	768	1082	566	555	1099	1306	598	1153	375	Serine/threonine-protein kinase Sgk3
B48R05C13	48-13-5	Hs~Ref:NM_003188.2~N/A	1459	974	1377	621	617	975	1648	644	1317	381	mitogen-activated protein kinase kinase kinase 7 (MAP3K7), transcript variant A
B48R05C14	48-14-5	Hs~Ref:NM_003188.2~N/A	1505	1000	1430	588	3340	864	1680	810	1294	273	mitogen-activated protein kinase kinase kinase 7 (MAP3K7), transcript variant A
B48R05C15	48-15-5	Hs~Ref:NM_021133.1~N/A	2677	1401	2697	1167	1921	887	1783	3309	2641	532	2-5A-dependent ribonuclease
B48R05C16	48-16-5	Hs~Ref:NM_021133.1~N/A	2560	1412	2696	1117	2196	921	1837	541	2834	-10	2-5A-dependent ribonuclease
B48R05C17	48-17-5	Hs~MGC:BC070109.1~uORF:IOH40086	1535	1294	1683	1075	1978	1116	2649	2784	2571	741	chromosome 22 open reading frame 13 (C22orf13)
B48R05C18	48-18-5	Hs~MGC:BC070109.1~uORF:IOH40086	1534	1324	1644	1015	2091	1022	2562	1628	2614	362	chromosome 22 open reading frame 13 (C22orf13)
B48R05C19	48-19-5	Hs~Ref:NM_001009993.1~uORF:IOH40129	1590	1390	2074	1111	4634	1818	2502	1531	2726	1000	p20 (LOC130074)
B48R05C20	48-20-5	Hs~Ref:NM_001009993.1~uORF:IOH40129	1381	1370	2130	1138	1146	849	2484	2137	2796	452	p20 (LOC130074)
B48R05C21	48-21-5	Hs~Ref:NM_144990.2~uORF:IOH40187	1432	1215	4326	2703	1989	2216	6355	5228	3639	1470	schlafen-like 1 (SLFNL1)
B48R05C22	48-22-5	Hs~Ref:NM_144990.2~uORF:IOH40187	1611	1192	4268	2558	1983	1865	6019	4647	3669	1399	schlafen-like 1 (SLFNL1)
B48R06C01	48-1-6	Hs~Ref:NM_001234.3~uORF:IOH40258	1677	1053	1783	1089	1084	1250	2696	1330	2615	629	caveolin 3 (CAV3), transcript variant 2
B48R06C02	48-2-6	Hs~Ref:NM_001234.3~uORF:IOH40258	1606	1189	1801	1068	1189	1184	2639	1265	2772	617	caveolin 3 (CAV3), transcript variant 2
B48R06C03	48-3-6	Hs~MGC:BC031695.1~uORF:IOH21499	639	952	686	1249	875	1273	3602	926	1299	216	deleted in a mouse model of primary ciliary dyskinesia (RP11-529I10.4)
B48R06C04	48-4-6	Hs~MGC:BC031695.1~uORF:IOH21499	630	897	700	1027	867	1244	3421	819	1247	175	deleted in a mouse model of primary ciliary dyskinesia (RP11-529I10.4)
B48R06C07	48-7-6	Hs~Ref:NM_024591.1~uORF:IOH13020	556	1533	1645	1040	708	2687	4672	5198	3592	812	chromatin modifying protein 6 (CHMP6)
B48R06C08	48-8-6	Hs~Ref:NM_024591.1~uORF:IOH13020	1205	1602	1603	1002	770	2611	4625	4893	3740	745	chromatin modifying protein 6 (CHMP6)
B48R06C09	48-9-6	Hs~Ref:NM_032117.1~uORF:IOH23109	1039	1513	2185	1182	1130	3110	3843	1142	2525	507	Meiotic nuclear division protein 1 homolog
B48R06C10	48-10-6	Hs~Ref:NM_032117.1~uORF:IOH23109	1329	1496	2171	1118	1154	3263	3969	1129	2599	506	Meiotic nuclear division protein 1 homolog
B48R06C11	48-11-6	Hs~Ref:NM_053049.2~uORF:IOH54667	1362	1163	1047	587	427	1115	4060	623	1053	289	Urocortin-3
B48R06C12	48-12-6	Hs~Ref:NM_053049.2~uORF:IOH54667	1454	1112	1128	580	474	1241	4129	654	1150	334	Urocortin-3
B48R06C13	48-13-6	Hs~Ref:NM_007226.1~uORF:IOH59414	1090	1705	1105	721	828	1058	2338	704	1536	165	Neurexophilin-2
B48R06C14	48-14-6	Hs~Ref:NM_007226.1~uORF:IOH59414	1085	1772	1110	720	5158	909	2281	1250	1542	-10	Neurexophilin-2
B48R06C15	48-15-6	Hs~Ref:NM_001013705.1~uORF:IOH54674	1186	989	881	758	1670	807	1816	1301	1218	532	hypothetical LOC440337, mRNA (cDNA clone MGC:163229 IMAGE:40146388), complete cds
B48R06C16	48-16-6	Hs~Ref:NM_001013705.1~uORF:IOH54674	1158	986	856	825	1627	723	1821	1155	1220	609	hypothetical LOC440337, mRNA (cDNA clone MGC:163229 IMAGE:40146388), complete cds
B48R06C17	48-17-6	Hs~Ref:NM_025104.2~uORF:IOH59472	1168	1846	1700	2096	1859	1881	3804	3289	2182	362	Protein DBF4 homolog B
B48R06C18	48-18-6	Hs~Ref:NM_025104.2~uORF:IOH59472	1140	1788	1657	1948	1424	1786	3942	4137	2142	292	Protein DBF4 homolog B
B48R06C19	48-19-6	Hs~Ref:NM_001259.5~uORF:IOH28111	783	522	993	710	1970	1795	1136	845	3735	1467	cyclin D1 and cyclin-dependent kinase 6 (CDK6): cyclin D1 and CDK6 sequences are seperated by -- (in the protein list file).
B48R06C20	48-20-6	Hs~Ref:NM_001259.5~uORF:IOH28111	748	503	943	688	474	2004	1096	1144	3681	709	cyclin D1 and cyclin-dependent kinase 6 (CDK6): cyclin D1 and CDK6 sequences are seperated by -- (in the protein list file).
B48R06C21	48-21-6	Hs~MGC:BC031520.1~uORF:IOH22122	863	1218	856	756	435	462	949	858	1512	20	MLF1 interacting protein (MLF1IP)
B48R06C22	48-22-6	Hs~MGC:BC031520.1~uORF:IOH22122	993	1240	840	737	455	518	953	884	1451	-23	MLF1 interacting protein (MLF1IP)
B48R07C01	48-1-7	Hs~MGC:BC051374.1~uORF:IOH28132	957	1471	1166	781	941	903	1142	654	1171	341	sodium channel, voltage-gated, type V, alpha subunit (SCN5A)
B48R07C02	48-2-7	Hs~MGC:BC051374.1~uORF:IOH28132	966	1376	1210	804	912	841	1210	724	1016	437	sodium channel, voltage-gated, type V, alpha subunit (SCN5A)
B48R07C03	48-3-7	Hs~MGC:BC047420.1~uORF:IOH26512	608	809	879	683	870	979	1615	719	781	205	UBX domain-containing protein 7
B48R07C04	48-4-7	Hs~MGC:BC047420.1~uORF:IOH26512	612	774	857	625	922	970	1537	643	73	191	UBX domain-containing protein 7
B48R07C05	48-5-7	Hs~Ref:NM_002853.2~uORF:IOH3151	3090	753	850	802	753	888	915	479	1373	1688	Cell cycle checkpoint protein RAD1
B48R07C06	48-6-7	Hs~Ref:NM_002853.2~uORF:IOH3151	3511	750	843	749	665	848	948	499	1324	1682	Cell cycle checkpoint protein RAD1
B48R07C07	48-7-7	Hs~Ref:NM_020145.1~uORF:IOH14380	5944	802	814	1340	1523	1180	1786	2862	1545	1996	Endophilin-B2
B48R07C08	48-8-7	Hs~Ref:NM_020145.1~uORF:IOH14380	6022	787	817	1243	692	1121	1788	2655	1533	2153	Endophilin-B2
B48R07C09	48-9-7	Hs~Ref:NM_004143.2~uORF:IOH5542	4591	580	1012	748	1726	17692	5174	2777	4752	524	Cbp/p300-interacting transactivator 1
B48R07C10	48-10-7	Hs~Ref:NM_004143.2~uORF:IOH5542	4736	564	956	707	1743	17679	5211	2510	4632	502	Cbp/p300-interacting transactivator 1
B48R07C11	48-11-7	Hs~MGC:BC001798.1~uORF:IOH4437	795	506	730	464	354	550	1265	410	776	262	Sorting nexin-6
B48R07C12	48-12-7	Hs~MGC:BC001798.1~uORF:IOH4437	619	486	697	447	360	619	1243	412	809	255	Sorting nexin-6
B48R07C13	48-13-7	Hs~Ref:NM_006256.1~N/A	1012	672	930	595	623	1004	1446	755	1585	639	Serine/threonine-protein kinase N2
B48R07C14	48-14-7	Hs~Ref:NM_006256.1~N/A	1082	675	850	650	475	913	1410	1096	1557	622	Serine/threonine-protein kinase N2
B48R07C15	48-15-7	Hs~Ref:NM_002755.2~N/A	1567	966	1147	731	3305	1094	2466	1252	2054	721	mitogen-activated protein kinase kinase 1 (MAP2K1); see catalog number for detailed information on wild-type or point mutant status
B48R07C16	48-16-7	Hs~Ref:NM_002755.2~N/A	1524	931	1135	781	1003	1212	2507	1479	2129	253	mitogen-activated protein kinase kinase 1 (MAP2K1); see catalog number for detailed information on wild-type or point mutant status
B48R07C17	48-17-7	Hs~Ref:NM_004336.1~N/A	1869	977	1101	698	1084	1471	2082	1233	1635	51	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast) (BUB1)
B48R07C18	48-18-7	Hs~Ref:NM_004336.1~N/A	1795	1042	1134	727	999	529	2014	1145	1862	-9	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast) (BUB1)
B48R07C19	48-19-7	Hs~Ref:NM_002595.1~N/A	2652	1192	1215	1186	3053	1477	4206	1890	2510	684	Serine/threonine-protein kinase PCTAIRE-2
B48R07C20	48-20-7	Hs~Ref:NM_002595.1~N/A	2955	1209	1138	1035	732	959	4001	1654	2472	1829	Serine/threonine-protein kinase PCTAIRE-2
B48R07C21	48-21-7	Hs~Ref:NM_001759.2~uORF:IOH13739	796	583	716	797	399	652	992	856	57	410	cyclin D2 (CCND2)
B48R07C22	48-22-7	Hs~Ref:NM_001759.2~uORF:IOH13739	944	630	728	828	408	773	1047	1013	813	366	cyclin D2 (CCND2)
B48R08C01	48-1-8	Hs~MGC:BC009368.2~uORF:IOH13824	1031	742	1005	1006	450	915	1260	1654	986	50	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 (SMARCD1)
B48R08C02	48-2-8	Hs~MGC:BC009368.2~uORF:IOH13824	1058	888	907	1035	477	801	1292	1541	1031	464	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 (SMARCD1)
B48R08C03	48-3-8	Hs~MGC:BC009395.2~uORF:IOH13852	1039	1037	977	782	528	4044	1159	686	898	379	interferon regulatory factor 3 (IRF3)
B48R08C04	48-4-8	Hs~MGC:BC009395.2~uORF:IOH13852	1059	934	919	891	582	3720	1308	684	840	353	interferon regulatory factor 3 (IRF3)
B48R08C05	48-5-8	Hs~Ref:NM_020236.2~uORF:IOH13751	3113	943	1618	2151	873	1764	2891	951	1993	547	mitochondrial ribosomal protein L1 (MRPL1), nuclear gene encoding mitochondrial protein
B48R08C06	48-6-8	Hs~Ref:NM_020236.2~uORF:IOH13751	2919	1037	1628	2114	862	1705	2914	902	1992	517	mitochondrial ribosomal protein L1 (MRPL1), nuclear gene encoding mitochondrial protein
B48R08C07	48-7-8	Hs~MGC:BC008730.2~uORF:IOH5942	1311	6601	633	277	358	963	684	585	584	331	hexokinase 1 (HK1)
B48R08C08	48-8-8	Hs~MGC:BC008730.2~uORF:IOH5942	1235	6573	628	310	762	926	604	570	606	245	hexokinase 1 (HK1)
B48R08C09	48-9-8	Hs~MGC:BC020256.1~uORF:IOH12255	941	578	983	688	219	1320	1533	620	1141	459	Protein KIAA1199
B48R08C10	48-10-8	Hs~MGC:BC020256.1~uORF:IOH12255	938	583	934	724	400	1407	1652	536	1123	417	Protein KIAA1199
B48R08C11	48-11-8	Hs~MGC:BC033091.1~uORF:IOH23281	883	579	793	533	380	808	893	414	817	271	solute carrier family 25, member 27 (SLC25A27)
B48R08C12	48-12-8	Hs~MGC:BC033091.1~uORF:IOH23281	940	583	836	528	383	823	919	445	898	313	solute carrier family 25, member 27 (SLC25A27)
B48R08C13	48-13-8	Hs~Ref:NM_000341.2~uORF:IOH12262	1116	672	866	639	529	1269	1831	532	1014	384	solute carrier family 3 (cystine, dibasic and neutral amino acid transporters, activator of cystine, dibasic and neutral amino acid transport), member 1 (SLC3A1)
B48R08C14	48-14-8	Hs~Ref:NM_000341.2~uORF:IOH12262	1160	644	824	609	115	1311	1752	286	981	396	solute carrier family 3 (cystine, dibasic and neutral amino acid transporters, activator of cystine, dibasic and neutral amino acid transport), member 1 (SLC3A1)
B48R08C15	48-15-8	Hs~MGC:BC000769.1~uORF:IOH3832	1651	4162	1782	1952	737	3327	1977	1330	1443	415	chromosome 7 open reading frame 25 (C7orf25)
B48R08C16	48-16-8	Hs~MGC:BC000769.1~uORF:IOH3832	1560	4009	1799	1865	3833	3074	2031	589	1513	436	chromosome 7 open reading frame 25 (C7orf25)
B48R08C17	48-17-8	Hs~Ref:NM_018070.2~uORF:IOH4968	1817	4718	2449	3512	576	2796	5793	204	4517	373	single stranded DNA binding protein 3 (SSBP3), transcript variant 2
B48R08C18	48-18-8	Hs~Ref:NM_018070.2~uORF:IOH4968	1811	4601	2418	3281	670	2727	5640	1184	4485	302	single stranded DNA binding protein 3 (SSBP3), transcript variant 2
B48R08C19	48-19-8	Hs~MGC:NM_177966.3~uORF:IOH26825	1342	1537	1220	769	3942	1284	2272	1558	2391	199	2prime,5prime-phosphodiesterase 12
B48R08C20	48-20-8	Hs~MGC:NM_177966.3~uORF:IOH26825	1515	1555	1123	770	668	1090	2326	1642	2491	909	2prime,5prime-phosphodiesterase 12
B48R08C21	48-21-8	Hs~MGC:BC001778.1~uORF:IOH4907	1477	3330	863	764	540	2291	2361	1739	2081	350	uroporphyrinogen decarboxylase (UROD)
B48R08C22	48-22-8	Hs~MGC:BC001778.1~uORF:IOH4907	1397	3438	847	769	473	2134	2145	1322	1798	-17	uroporphyrinogen decarboxylase (UROD)
B48R09C01	48-1-9	Hs~Ref:NM_005764.3~uORF:IOH58947	472	417	530	403	490	538	702	366	783	210	PDZK1-interacting protein 1
B48R09C02	48-2-9	Hs~Ref:NM_005764.3~uORF:IOH58947	428	512	533	415	459	482	679	380	853	205	PDZK1-interacting protein 1
B48R09C03	48-3-9	Hs~Ref:NM_000219.2~uORF:IOH54610	436	888	1095	981	473	671	956	573	1680	4	Potassium voltage-gated channel subfamily E member 1
B48R09C04	48-4-9	Hs~Ref:NM_000219.2~uORF:IOH54610	465	744	1103	1024	483	675	959	628	501	6	Potassium voltage-gated channel subfamily E member 1
B48R09C05	48-5-9	Hs~Ref:NM_005511.1~uORF:IOH58949	2604	1074	577	1070	469	682	1165	4220	791	382	Melanoma antigen recognized by T-cells 1
B48R09C06	48-6-9	Hs~Ref:NM_005511.1~uORF:IOH58949	3167	1018	561	1057	534	688	1271	3796	885	379	Melanoma antigen recognized by T-cells 1
B48R09C07	48-7-9	Hs~Ref:NM_005717.2~uORF:IOH59937	7856	1239	540	852	460	637	2661	564	3360	188	Actin-related protein 2/3 complex subunit 5
B48R09C08	48-8-9	Hs~Ref:NM_005717.2~uORF:IOH59937	7869	1081	549	807	483	630	2671	606	3491	258	Actin-related protein 2/3 complex subunit 5
B48R09C09	48-9-9	Hs~Ref:NM_145113.1~uORF:IOH58594	563	507	560	313	327	333	487	376	563	151	Protein max
B48R09C10	48-10-9	Hs~Ref:NM_145113.1~uORF:IOH58594	567	526	575	331	171	362	499	352	538	182	Protein max
B48R09C11	48-11-9	Hs~Ref:NM_002806.2~uORF:IOH57053	1176	1320	825	404	300	1149	693	516	707	225	26S protease regulatory subunit S10B
B48R09C12	48-12-9	Hs~Ref:NM_002806.2~uORF:IOH57053	1168	1279	825	366	305	1277	659	682	689	177	26S protease regulatory subunit S10B
B48R09C13	48-13-9	Hs~Ref:NM_006032.2~uORF:IOH55460	1483	1833	896	5424	547	2832	5057	2449	1825	612	Copine-6
B48R09C14	48-14-9	Hs~Ref:NM_006032.2~uORF:IOH55460	1479	1906	886	5610	470	2851	4815	2543	1766	600	Copine-6
B48R09C15	48-15-9	Hs~MGC:BC007035.1~uORF:IOH57050	714	434	490	523	346	534	681	704	1153	281	Nuclear transcription factor Y subunit beta
B48R09C16	48-16-9	Hs~MGC:BC007035.1~uORF:IOH57050	730	419	517	515	222	736	666	725	1171	137	Nuclear transcription factor Y subunit beta
B48R09C17	48-17-9	Hs~MGC:BC000284.1~uORF:IOH4482	731	867	1444	2014	2987	822	2708	2474	1909	329	golgi associated, gamma adaptin ear containing, ARF binding protein 2 (GGA2)
B48R09C18	48-18-9	Hs~MGC:BC000284.1~uORF:IOH4482	706	895	1512	1926	2768	872	2716	2237	1877	-105	golgi associated, gamma adaptin ear containing, ARF binding protein 2 (GGA2)
B48R09C19	48-19-9	Hs~MGC:BC004359.1~uORF:IOH6052	840	491	628	565	716	285	725	763	993	59	KIAA0174 (KIAA0174)
B48R09C20	48-20-9	Hs~MGC:BC004359.1~uORF:IOH6052	866	552	518	599	835	270	694	525	642	1114	KIAA0174 (KIAA0174)
